,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Num_of_Routes_Covered,Month,Duration_min,Season,1_Long_layover,Change_airports,Business_class,Flight_Dept_Slot,Day_of_Dept,Is_Weekend,Price_capped,Arrival_Hour,Journey_Month,Price_Category,Route_Pair,Airline_enc,Source_enc,Destination_enc,Season_enc,Flight_Dept_Slot_enc
9945,IndiGo,2019-04-18,Banglore,Delhi,BLR → DEL,1900-01-01 20:00:00,2026-02-07 22:50:00,2h 50m,0,No info,4823,1,4,170,Summer,0,0,0,Evng,Thursday,0,4823.0,22,4,Low,Banglore → Delhi,3,0,2,1,1
9946,Air Asia,2019-06-27,Delhi,Cochin,DEL → BLR → COK,1900-01-01 07:55:00,2026-02-07 13:25:00,5h 30m,1,No info,6152,2,6,330,Monsoon,0,0,0,Mrng,Thursday,0,6152.0,13,6,Medium,Delhi → Cochin,0,2,1,0,2
9947,Vistara,2019-06-27,Delhi,Cochin,DEL → COK,1900-01-01 06:00:00,2026-02-07 09:10:00,3h 10m,0,No info,6216,1,6,190,Monsoon,0,0,0,Mrng,Thursday,0,6216.0,9,6,Medium,Delhi → Cochin,9,2,1,0,2
9948,IndiGo,2019-06-24,Delhi,Cochin,DEL → BLR → COK,1900-01-01 02:00:00,2026-02-07 07:45:00,5h 45m,1,No info,6016,2,6,345,Monsoon,0,0,0,Nyt,Monday,0,6016.0,7,6,Medium,Delhi → Cochin,3,2,1,0,3
9949,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 09:15:00,2026-02-07 19:00:00,9h 45m,1,No info,11622,2,6,585,Monsoon,0,0,0,Mrng,Thursday,0,11622.0,19,6,High,Delhi → Cochin,5,2,1,0,2
9950,Air India,2019-05-06,Kolkata,Banglore,CCU → BBI → BOM → BLR,1900-01-01 12:00:00,2026-02-07 21:50:00,9h 50m,2,No info,10151,3,5,590,Summer,0,0,0,Aft,Monday,0,10151.0,21,5,High,Kolkata → Banglore,1,3,0,1,0
9952,Jet Airways,2019-06-12,Delhi,Cochin,DEL → ATQ → BOM → COK,1900-01-01 20:00:00,2026-02-07 04:25:00,8h 25m,2,In-flight meal not included,12410,3,6,505,Monsoon,0,0,0,Evng,Wednesday,0,12410.0,4,6,Very High,Delhi → Cochin,4,2,1,0,1
9953,Jet Airways,2019-03-12,Banglore,New Delhi,BLR → BOM → DEL,1900-01-01 05:45:00,2026-02-07 08:15:00,26h 30m,1,No info,12547,2,3,1590,Summer,0,0,0,Mrng,Tuesday,0,12547.0,8,3,Very High,Banglore → New Delhi,4,0,5,1,2
9954,Jet Airways,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1900-01-01 22:50:00,2026-02-07 12:35:00,13h 45m,1,In-flight meal not included,10262,2,6,825,Monsoon,0,0,0,Nyt,Saturday,1,10262.0,12,6,High,Delhi → Cochin,4,2,1,0,3
9955,Multiple carriers,2019-05-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 11:30:00,2026-02-07 19:15:00,7h 45m,1,No info,14323,2,5,465,Summer,0,0,0,Mrng,Thursday,0,14323.0,19,5,Very High,Delhi → Cochin,5,2,1,1,2
9956,Jet Airways,2019-06-21,Mumbai,Hyderabad,BOM → HYD,1900-01-01 19:35:00,2026-02-07 21:05:00,1h 30m,0,In-flight meal not included,3210,1,6,90,Monsoon,0,0,0,Evng,Friday,0,3210.0,21,6,Low,Mumbai → Hyderabad,4,4,3,0,1
9957,Multiple carriers,2019-03-03,Delhi,Cochin,DEL → BOM → COK,1900-01-01 10:00:00,2026-02-07 21:00:00,11h,1,No info,16863,2,3,660,Summer,0,0,0,Mrng,Sunday,1,16863.0,21,3,Very High,Delhi → Cochin,5,2,1,1,2
9958,Multiple carriers,2019-06-01,Delhi,Cochin,DEL → BOM → COK,1900-01-01 11:25:00,2026-02-07 19:15:00,7h 50m,1,No info,8937,2,6,470,Monsoon,0,0,0,Mrng,Saturday,1,8937.0,19,6,High,Delhi → Cochin,5,2,1,0,2
9959,Jet Airways,2019-03-27,Delhi,Cochin,DEL → AMD → BOM → COK,1900-01-01 19:10:00,2026-02-07 04:25:00,33h 15m,2,No info,10929,3,3,1995,Summer,0,0,0,Evng,Wednesday,0,10929.0,4,3,High,Delhi → Cochin,4,2,1,1,1
9960,IndiGo,2019-06-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 10:35:00,2026-02-07 01:30:00,14h 55m,1,No info,6104,2,6,895,Monsoon,0,0,0,Mrng,Sunday,1,6104.0,1,6,Medium,Delhi → Cochin,3,2,1,0,2
9961,SpiceJet,2019-03-21,Delhi,Cochin,DEL → MAA → COK,1900-01-01 15:55:00,2026-02-07 21:55:00,6h,1,No info,5511,2,3,360,Summer,0,0,0,Aft,Thursday,0,5511.0,21,3,Medium,Delhi → Cochin,7,2,1,1,0
9962,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 21:10:00,2026-02-07 16:20:00,19h 10m,1,No info,13759,2,3,1150,Summer,0,0,0,Nyt,Sunday,1,13759.0,16,3,Very High,Kolkata → Banglore,4,3,0,1,3
9963,Air India,2019-05-21,Delhi,Cochin,DEL → NAG → BOM → COK,1900-01-01 05:55:00,2026-02-07 07:40:00,25h 45m,2,No info,11543,3,5,1545,Summer,0,0,0,Mrng,Tuesday,0,11543.0,7,5,High,Delhi → Cochin,1,2,1,1,2
9964,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → DEL → BLR,1900-01-01 09:35:00,2026-02-07 19:10:00,9h 35m,1,No info,13067,2,5,575,Summer,0,0,0,Mrng,Saturday,1,13067.0,19,5,Very High,Kolkata → Banglore,4,3,0,1,2
9965,Jet Airways,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1900-01-01 07:05:00,2026-02-07 04:25:00,21h 20m,1,In-flight meal not included,10262,2,6,1280,Monsoon,0,0,0,Mrng,Saturday,1,10262.0,4,6,High,Delhi → Cochin,4,2,1,0,2
9966,Air India,2019-06-06,Delhi,Cochin,DEL → CCU → BOM → COK,1900-01-01 16:55:00,2026-02-07 19:15:00,26h 20m,2,No info,13591,3,6,1580,Monsoon,0,0,0,Aft,Thursday,0,13591.0,19,6,Very High,Delhi → Cochin,1,2,1,0,0
9967,Jet Airways,2019-03-27,Delhi,Cochin,DEL → AMD → BOM → COK,1900-01-01 19:10:00,2026-02-07 19:45:00,24h 35m,2,No info,10929,3,3,1475,Summer,0,0,0,Evng,Wednesday,0,10929.0,19,3,High,Delhi → Cochin,4,2,1,1,1
9968,Jet Airways,2019-04-27,Banglore,Delhi,BLR → DEL,1900-01-01 19:50:00,2026-02-07 22:50:00,3h,0,No info,7229,1,4,180,Summer,0,0,0,Evng,Saturday,1,7229.0,22,4,Medium,Banglore → Delhi,4,0,2,1,1
9969,Air Asia,2019-05-15,Delhi,Cochin,DEL → BLR → COK,1900-01-01 07:55:00,2026-02-07 13:25:00,5h 30m,1,No info,6451,2,5,330,Summer,0,0,0,Mrng,Wednesday,0,6451.0,13,5,Medium,Delhi → Cochin,0,2,1,1,2
9970,IndiGo,2019-03-03,Chennai,Kolkata,MAA → CCU,1900-01-01 11:35:00,2026-02-07 14:00:00,2h 25m,0,No info,7295,1,3,145,Summer,0,0,0,Mrng,Sunday,1,7295.0,14,3,Medium,Chennai → Kolkata,3,1,4,1,2
9971,IndiGo,2019-06-03,Banglore,Delhi,BLR → DEL,1900-01-01 01:30:00,2026-02-07 04:15:00,2h 45m,0,No info,3943,1,6,165,Monsoon,0,0,0,Nyt,Monday,0,3943.0,4,6,Low,Banglore → Delhi,3,0,2,0,3
9972,SpiceJet,2019-05-15,Banglore,Delhi,BLR → DEL,1900-01-01 21:10:00,2026-02-07 00:05:00,2h 55m,0,No check-in baggage included,3573,1,5,175,Summer,0,0,0,Nyt,Wednesday,0,3573.0,0,5,Low,Banglore → Delhi,7,0,2,1,3
9975,Air India,2019-03-09,Delhi,Cochin,DEL → GOI → BOM → COK,1900-01-01 10:55:00,2026-02-07 19:15:00,32h 20m,2,No info,17476,3,3,1940,Summer,0,0,0,Mrng,Saturday,1,17476.0,19,3,Very High,Delhi → Cochin,1,2,1,1,2
9976,Air India,2019-04-09,Kolkata,Banglore,CCU → HYD → BLR,1900-01-01 19:00:00,2026-02-07 11:05:00,16h 5m,1,No info,4647,2,4,965,Summer,0,0,0,Evng,Tuesday,0,4647.0,11,4,Low,Kolkata → Banglore,1,3,0,1,1
9977,IndiGo,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 11:25:00,2026-02-07 21:00:00,9h 35m,1,No info,6314,2,5,575,Summer,0,0,0,Mrng,Monday,0,6314.0,21,5,Medium,Delhi → Cochin,3,2,1,1,2
9979,Jet Airways,2019-03-18,Banglore,New Delhi,BLR → BOM → DEL,1900-01-01 05:45:00,2026-02-07 16:10:00,10h 25m,1,No info,12284,2,3,625,Summer,0,0,0,Mrng,Monday,0,12284.0,16,3,Very High,Banglore → New Delhi,4,0,5,1,2
9980,Jet Airways,2019-05-09,Banglore,Delhi,BLR → DEL,1900-01-01 08:20:00,2026-02-07 11:20:00,3h,0,No info,7229,1,5,180,Summer,0,0,0,Mrng,Thursday,0,7229.0,11,5,Medium,Banglore → Delhi,4,0,2,1,2
9981,Multiple carriers,2019-05-01,Delhi,Cochin,DEL → BOM → COK,1900-01-01 08:30:00,2026-02-07 19:00:00,10h 30m,1,No info,9627,2,5,630,Summer,0,0,0,Mrng,Wednesday,0,9627.0,19,5,High,Delhi → Cochin,5,2,1,1,2
9982,Air India,2019-04-01,Kolkata,Banglore,CCU → BBI → BOM → BLR,1900-01-01 12:00:00,2026-02-07 21:50:00,9h 50m,2,No info,9258,3,4,590,Summer,0,0,0,Aft,Monday,0,9258.0,21,4,High,Kolkata → Banglore,1,3,0,1,0
9983,SpiceJet,2019-06-03,Kolkata,Banglore,CCU → BLR,1900-01-01 09:00:00,2026-02-07 11:25:00,2h 25m,0,No info,3873,1,6,145,Monsoon,0,0,0,Mrng,Monday,0,3873.0,11,6,Low,Kolkata → Banglore,7,3,0,0,2
9984,SpiceJet,2019-05-15,Kolkata,Banglore,CCU → BLR,1900-01-01 22:20:00,2026-02-07 00:40:00,2h 20m,0,No check-in baggage included,3841,1,5,140,Summer,0,0,0,Nyt,Wednesday,0,3841.0,0,5,Low,Kolkata → Banglore,7,3,0,1,3
9985,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → HYD → COK,1900-01-01 09:45:00,2026-02-07 22:30:00,12h 45m,1,No info,10486,2,5,765,Summer,0,0,0,Mrng,Monday,0,10486.0,22,5,High,Delhi → Cochin,5,2,1,1,2
9986,Jet Airways,2019-03-03,Delhi,Cochin,DEL → BOM → COK,1900-01-01 16:00:00,2026-02-07 18:50:00,26h 50m,1,No info,17234,2,3,1610,Summer,0,0,0,Aft,Sunday,1,17234.0,18,3,Very High,Delhi → Cochin,4,2,1,1,0
9987,IndiGo,2019-06-27,Delhi,Cochin,DEL → BLR → COK,1900-01-01 05:10:00,2026-02-07 10:05:00,4h 55m,1,No info,6496,2,6,295,Monsoon,0,0,0,Mrng,Thursday,0,6496.0,10,6,Medium,Delhi → Cochin,3,2,1,0,2
9988,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 08:30:00,2026-02-07 19:00:00,10h 30m,1,No info,9627,2,5,630,Summer,0,0,0,Mrng,Monday,0,9627.0,19,5,High,Delhi → Cochin,5,2,1,1,2
9989,Air India,2019-06-12,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 16:50:00,2026-02-07 11:10:00,18h 20m,1,No info,8366,2,6,1100,Monsoon,0,0,0,Aft,Wednesday,0,8366.0,11,6,High,Kolkata → Banglore,1,3,0,0,0
9990,Jet Airways,2019-05-27,Delhi,Cochin,DEL → ATQ → BOM → COK,1900-01-01 20:00:00,2026-02-07 04:25:00,8h 25m,2,In-flight meal not included,15318,3,5,505,Summer,0,0,0,Evng,Monday,0,15318.0,4,5,Very High,Delhi → Cochin,4,2,1,1,1
9991,SpiceJet,2019-03-24,Kolkata,Banglore,CCU → KNU → BLR,1900-01-01 11:35:00,2026-02-07 18:50:00,7h 15m,1,No info,9923,2,3,435,Summer,0,0,0,Mrng,Sunday,1,9923.0,18,3,High,Kolkata → Banglore,7,3,0,1,2
9992,Jet Airways,2019-04-01,Kolkata,Banglore,CCU → GAU → BLR,1900-01-01 10:20:00,2026-02-07 17:35:00,7h 15m,1,In-flight meal not included,6077,2,4,435,Summer,0,0,0,Mrng,Monday,0,6077.0,17,4,Medium,Kolkata → Banglore,4,3,0,1,2
9993,Air India,2019-06-09,Chennai,Kolkata,MAA → CCU,1900-01-01 11:40:00,2026-02-07 13:55:00,2h 15m,0,No info,4667,1,6,135,Monsoon,0,0,0,Mrng,Sunday,1,4667.0,13,6,Low,Chennai → Kolkata,1,1,4,0,2
9994,Multiple carriers,2019-05-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 08:30:00,2026-02-07 19:15:00,10h 45m,1,No info,8099,2,5,645,Summer,0,0,0,Mrng,Thursday,0,8099.0,19,5,Medium,Delhi → Cochin,5,2,1,1,2
9995,SpiceJet,2019-05-01,Mumbai,Hyderabad,BOM → HYD,1900-01-01 13:15:00,2026-02-07 14:45:00,1h 30m,0,No check-in baggage included,2385,1,5,90,Summer,0,0,0,Aft,Wednesday,0,2385.0,14,5,Low,Mumbai → Hyderabad,7,4,3,1,0
9996,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → IDR → BOM → COK,1900-01-01 15:05:00,2026-02-07 01:30:00,10h 25m,2,No info,15965,3,6,625,Monsoon,0,0,0,Aft,Thursday,0,15965.0,1,6,Very High,Delhi → Cochin,5,2,1,0,0
9997,Jet Airways,2019-05-06,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 06:30:00,2026-02-07 18:15:00,11h 45m,1,In-flight meal not included,10844,2,5,705,Summer,0,0,0,Mrng,Monday,0,10844.0,18,5,High,Kolkata → Banglore,4,3,0,1,2
9998,Air India,2019-05-12,Banglore,Delhi,BLR → DEL,1900-01-01 13:20:00,2026-02-07 16:10:00,2h 50m,0,No info,6121,1,5,170,Summer,0,0,0,Aft,Sunday,1,6121.0,16,5,Medium,Banglore → Delhi,1,0,2,1,0
9999,IndiGo,2019-04-24,Banglore,Delhi,BLR → DEL,1900-01-01 22:10:00,2026-02-07 01:00:00,2h 50m,0,No info,3625,1,4,170,Summer,0,0,0,Nyt,Wednesday,0,3625.0,1,4,Low,Banglore → Delhi,3,0,2,1,3
10000,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 07:30:00,2026-02-07 21:00:00,13h 30m,1,No info,8475,2,5,810,Summer,0,0,0,Mrng,Monday,0,8475.0,21,5,High,Delhi → Cochin,5,2,1,1,2
10001,Jet Airways,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 07:05:00,2026-02-07 19:00:00,11h 55m,1,In-flight meal not included,12898,2,5,715,Summer,0,0,0,Mrng,Monday,0,12898.0,19,5,Very High,Delhi → Cochin,4,2,1,1,2
10002,IndiGo,2019-03-06,Delhi,Cochin,DEL → MAA → COK,1900-01-01 02:05:00,2026-02-07 07:25:00,5h 20m,1,No info,10851,2,3,320,Summer,0,0,0,Nyt,Wednesday,0,10851.0,7,3,High,Delhi → Cochin,3,2,1,1,3
10003,Air India,2019-03-21,Delhi,Cochin,DEL → BLR → COK,1900-01-01 09:45:00,2026-02-07 23:00:00,13h 15m,1,No info,5704,2,3,795,Summer,0,0,0,Mrng,Thursday,0,5704.0,23,3,Medium,Delhi → Cochin,1,2,1,1,2
10004,Vistara,2019-03-18,Banglore,New Delhi,BLR → DEL,1900-01-01 21:10:00,2026-02-07 00:05:00,2h 55m,0,No info,11598,1,3,175,Summer,0,0,0,Nyt,Monday,0,11598.0,0,3,High,Banglore → New Delhi,9,0,5,1,3
10005,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 08:30:00,2026-02-07 19:15:00,10h 45m,1,No info,9149,2,5,645,Summer,0,0,0,Mrng,Monday,0,9149.0,19,5,High,Delhi → Cochin,5,2,1,1,2
10006,Air India,2019-06-15,Kolkata,Banglore,CCU → BLR,1900-01-01 20:45:00,2026-02-07 23:20:00,2h 35m,0,No info,4145,1,6,155,Monsoon,0,0,0,Evng,Saturday,1,4145.0,23,6,Low,Kolkata → Banglore,1,3,0,0,1
10007,GoAir,2019-05-21,Delhi,Cochin,DEL → BOM → COK,1900-01-01 10:35:00,2026-02-07 19:35:00,9h,1,No info,6195,2,5,540,Summer,0,0,0,Mrng,Tuesday,0,6195.0,19,5,Medium,Delhi → Cochin,2,2,1,1,2
10008,IndiGo,2019-05-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 11:25:00,2026-02-07 21:00:00,9h 35m,1,No info,6979,2,5,575,Summer,0,0,0,Mrng,Thursday,0,6979.0,21,5,Medium,Delhi → Cochin,3,2,1,1,2
10009,Air India,2019-03-15,Banglore,New Delhi,BLR → DEL,1900-01-01 13:20:00,2026-02-07 16:10:00,2h 50m,0,No info,7276,1,3,170,Summer,0,0,0,Aft,Friday,0,7276.0,16,3,Medium,Banglore → New Delhi,1,0,5,1,0
10010,SpiceJet,2019-05-15,Delhi,Cochin,DEL → PNQ → COK,1900-01-01 08:45:00,2026-02-07 13:15:00,4h 30m,1,No check-in baggage included,4760,2,5,270,Summer,0,0,0,Mrng,Wednesday,0,4760.0,13,5,Low,Delhi → Cochin,7,2,1,1,2
10011,Vistara,2019-06-18,Chennai,Kolkata,MAA → CCU,1900-01-01 17:45:00,2026-02-07 20:05:00,2h 20m,0,No info,11982,1,6,140,Monsoon,0,0,0,Evng,Tuesday,0,11982.0,20,6,High,Chennai → Kolkata,9,1,4,0,1
10012,IndiGo,2019-03-27,Chennai,Kolkata,MAA → CCU,1900-01-01 22:05:00,2026-02-07 00:25:00,2h 20m,0,No info,5277,1,3,140,Summer,0,0,0,Nyt,Wednesday,0,5277.0,0,3,Medium,Chennai → Kolkata,3,1,4,1,3
10013,Air India,2019-06-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 20:00:00,2026-02-07 07:40:00,11h 40m,1,No info,8372,2,6,700,Monsoon,0,0,0,Evng,Sunday,1,8372.0,7,6,High,Delhi → Cochin,1,2,1,0,1
10014,IndiGo,2019-04-01,Kolkata,Banglore,CCU → BBI → BLR,1900-01-01 19:35:00,2026-02-07 23:15:00,3h 40m,1,No info,4226,2,4,220,Summer,0,0,0,Evng,Monday,0,4226.0,23,4,Low,Kolkata → Banglore,3,3,0,1,1
10015,IndiGo,2019-06-18,Chennai,Kolkata,MAA → CCU,1900-01-01 19:35:00,2026-02-07 21:55:00,2h 20m,0,No info,3597,1,6,140,Monsoon,0,0,0,Evng,Tuesday,0,3597.0,21,6,Low,Chennai → Kolkata,3,1,4,0,1
10016,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1900-01-01 08:45:00,2026-02-07 21:00:00,12h 15m,1,No info,7005,2,6,735,Monsoon,0,0,0,Mrng,Saturday,1,7005.0,21,6,Medium,Delhi → Cochin,5,2,1,0,2
10017,Multiple carriers,2019-05-09,Delhi,Cochin,DEL → HYD → COK,1900-01-01 07:05:00,2026-02-07 16:10:00,9h 5m,1,No info,8018,2,5,545,Summer,0,0,0,Mrng,Thursday,0,8018.0,16,5,Medium,Delhi → Cochin,5,2,1,1,2
10018,Jet Airways,2019-06-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 19:45:00,2026-02-07 19:00:00,23h 15m,1,In-flight meal not included,10577,2,6,1395,Monsoon,0,0,0,Evng,Sunday,1,10577.0,19,6,High,Delhi → Cochin,4,2,1,0,1
10019,Jet Airways,2019-06-12,Delhi,Cochin,DEL → IDR → BOM → COK,1900-01-01 05:30:00,2026-02-07 19:00:00,13h 30m,2,In-flight meal not included,11507,3,6,810,Monsoon,0,0,0,Mrng,Wednesday,0,11507.0,19,6,High,Delhi → Cochin,4,2,1,0,2
10020,Air India,2019-05-09,Delhi,Cochin,DEL → AMD → BOM → COK,1900-01-01 05:00:00,2026-02-07 19:15:00,38h 15m,2,No info,9653,3,5,2295,Summer,0,0,0,Mrng,Thursday,0,9653.0,19,5,High,Delhi → Cochin,1,2,1,1,2
10021,Jet Airways,2019-03-15,Mumbai,Hyderabad,BOM → HYD,1900-01-01 10:20:00,2026-02-07 11:50:00,1h 30m,0,In-flight meal not included,4160,1,3,90,Summer,0,0,0,Mrng,Friday,0,4160.0,11,3,Low,Mumbai → Hyderabad,4,4,3,1,2
10022,Jet Airways,2019-06-03,Delhi,Cochin,DEL → BOM → COK,1900-01-01 18:15:00,2026-02-07 19:00:00,24h 45m,1,No info,14714,2,6,1485,Monsoon,0,0,0,Evng,Monday,0,14714.0,19,6,Very High,Delhi → Cochin,4,2,1,0,1
10023,Jet Airways,2019-05-09,Mumbai,Hyderabad,BOM → HYD,1900-01-01 02:55:00,2026-02-07 04:20:00,1h 25m,0,No info,5678,1,5,85,Summer,0,0,0,Nyt,Thursday,0,5678.0,4,5,Medium,Mumbai → Hyderabad,4,4,3,1,3
10024,Air India,2019-05-18,Kolkata,Banglore,CCU → DEL → COK → BLR,1900-01-01 07:00:00,2026-02-07 01:20:00,18h 20m,2,No info,13873,3,5,1100,Summer,0,0,0,Mrng,Saturday,1,13873.0,1,5,Very High,Kolkata → Banglore,1,3,0,1,2
10025,Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,1900-01-01 10:20:00,2026-02-07 19:00:00,8h 40m,1,No info,11264,2,6,520,Monsoon,0,0,0,Mrng,Thursday,0,11264.0,19,6,High,Delhi → Cochin,5,2,1,0,2
10026,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 13:55:00,2026-02-07 20:40:00,6h 45m,1,In-flight meal not included,11134,2,3,405,Summer,0,0,0,Aft,Sunday,1,11134.0,20,3,High,Kolkata → Banglore,4,3,0,1,0
10027,Air Asia,2019-03-21,Delhi,Cochin,DEL → BLR → COK,1900-01-01 16:45:00,2026-02-07 22:15:00,5h 30m,1,No info,6151,2,3,330,Summer,0,0,0,Aft,Thursday,0,6151.0,22,3,Medium,Delhi → Cochin,0,2,1,1,0
10028,Jet Airways,2019-05-18,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 05:45:00,2026-02-07 19:50:00,14h 5m,1,In-flight meal not included,10844,2,5,845,Summer,0,0,0,Mrng,Saturday,1,10844.0,19,5,High,Kolkata → Banglore,4,3,0,1,2
10029,Jet Airways,2019-06-03,Delhi,Cochin,DEL → JAI → BOM → COK,1900-01-01 09:40:00,2026-02-07 12:35:00,26h 55m,2,No info,13014,3,6,1615,Monsoon,0,0,0,Mrng,Monday,0,13014.0,12,6,Very High,Delhi → Cochin,4,2,1,0,2
10030,Jet Airways,2019-06-18,Mumbai,Hyderabad,BOM → HYD,1900-01-01 10:20:00,2026-02-07 11:50:00,1h 30m,0,In-flight meal not included,4995,1,6,90,Monsoon,0,0,0,Mrng,Tuesday,0,4995.0,11,6,Low,Mumbai → Hyderabad,4,4,3,0,2
10031,IndiGo,2019-04-18,Kolkata,Banglore,CCU → BLR,1900-01-01 15:30:00,2026-02-07 18:05:00,2h 35m,0,No info,4174,1,4,155,Summer,0,0,0,Aft,Thursday,0,4174.0,18,4,Low,Kolkata → Banglore,3,3,0,1,0
10032,Air India,2019-03-03,Banglore,New Delhi,BLR → DEL,1900-01-01 13:20:00,2026-02-07 16:10:00,2h 50m,0,No info,12841,1,3,170,Summer,0,0,0,Aft,Sunday,1,12841.0,16,3,Very High,Banglore → New Delhi,1,0,5,1,0
10033,Jet Airways,2019-05-09,Kolkata,Banglore,CCU → DEL → BLR,1900-01-01 17:00:00,2026-02-07 21:05:00,28h 5m,1,No info,13067,2,5,1685,Summer,0,0,0,Evng,Thursday,0,13067.0,21,5,Very High,Kolkata → Banglore,4,3,0,1,1
10034,Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1900-01-01 16:00:00,2026-02-07 19:00:00,27h,1,In-flight meal not included,10262,2,6,1620,Monsoon,0,0,0,Aft,Monday,0,10262.0,19,6,High,Delhi → Cochin,4,2,1,0,0
10035,IndiGo,2019-04-06,Banglore,Delhi,BLR → DEL,1900-01-01 10:10:00,2026-02-07 13:00:00,2h 50m,0,No info,4423,1,4,170,Summer,0,0,0,Mrng,Saturday,1,4423.0,13,4,Low,Banglore → Delhi,3,0,2,1,2
10036,Jet Airways,2019-05-01,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 18:55:00,2026-02-07 04:40:00,9h 45m,1,In-flight meal not included,8586,2,5,585,Summer,0,0,0,Evng,Wednesday,0,8586.0,4,5,High,Kolkata → Banglore,4,3,0,1,1
10037,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 21:10:00,2026-02-07 09:20:00,12h 10m,1,In-flight meal not included,9663,2,5,730,Summer,0,0,0,Nyt,Wednesday,0,9663.0,9,5,High,Kolkata → Banglore,4,3,0,1,3
10038,IndiGo,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1900-01-01 16:00:00,2026-02-07 21:00:00,5h,1,No info,6069,2,6,300,Monsoon,0,0,0,Aft,Saturday,1,6069.0,21,6,Medium,Delhi → Cochin,3,2,1,0,0
10039,Air India,2019-05-06,Chennai,Kolkata,MAA → CCU,1900-01-01 11:40:00,2026-02-07 13:55:00,2h 15m,0,No info,4667,1,5,135,Summer,0,0,0,Mrng,Monday,0,4667.0,13,5,Low,Chennai → Kolkata,1,1,4,1,2
10040,Jet Airways,2019-05-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 21:50:00,2026-02-07 19:00:00,21h 10m,1,In-flight meal not included,12373,2,5,1270,Summer,0,0,0,Nyt,Thursday,0,12373.0,19,5,Very High,Delhi → Cochin,4,2,1,1,3
10041,Jet Airways,2019-05-09,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 16:30:00,2026-02-07 10:05:00,17h 35m,1,No info,13941,2,5,1055,Summer,0,0,0,Aft,Thursday,0,13941.0,10,5,Very High,Kolkata → Banglore,4,3,0,1,0
10042,IndiGo,2019-03-27,Mumbai,Hyderabad,BOM → HYD,1900-01-01 06:20:00,2026-02-07 07:45:00,1h 25m,0,No info,3175,1,3,85,Summer,0,0,0,Mrng,Wednesday,0,3175.0,7,3,Low,Mumbai → Hyderabad,3,4,3,1,2
10043,Air India,2019-06-09,Delhi,Cochin,DEL → BOM → COK,1900-01-01 21:00:00,2026-02-07 19:15:00,22h 15m,1,No info,8372,2,6,1335,Monsoon,0,0,0,Nyt,Sunday,1,8372.0,19,6,High,Delhi → Cochin,1,2,1,0,3
10044,Vistara,2019-04-06,Banglore,Delhi,BLR → DEL,1900-01-01 17:00:00,2026-02-07 19:35:00,2h 35m,0,No info,5613,1,4,155,Summer,0,0,0,Evng,Saturday,1,5613.0,19,4,Medium,Banglore → Delhi,9,0,2,1,1
10045,IndiGo,2019-05-18,Delhi,Cochin,DEL → HYD → COK,1900-01-01 07:35:00,2026-02-07 22:30:00,14h 55m,1,No info,7144,2,5,895,Summer,0,0,0,Mrng,Saturday,1,7144.0,22,5,Medium,Delhi → Cochin,3,2,1,1,2
10046,Jet Airways,2019-06-06,Kolkata,Banglore,CCU → BOM → BLR,1900-01-01 06:30:00,2026-02-07 16:20:00,9h 50m,1,No info,14571,2,6,590,Monsoon,0,0,0,Mrng,Thursday,0,14571.0,16,6,Very High,Kolkata → Banglore,4,3,0,0,2
